session,budget_year,expenditure_area,expenditure_area_name,actor,proposal_type,proposed_msek,approved_budget_msek,amendments_msek,outturn_msek,outturn_minus_proposal_msek,proposal_source_url,outturn_source_url
2017/18,2018,21,Energi,M,party_motion,2353,3646.9320000000002,172.5,3562.6422637799997,1209.6422637799997,https://data.riksdagen.se/dokument/H501FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2017/18,2018,1,Rikets styrelse,SD,party_motion,13895,14861.072,51.0,14623.549785280002,728.5497852800017,https://data.riksdagen.se/dokument/H501FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2017/18,2018,3,"Skatt, tull och exekution",SD,party_motion,11753,11399.384,79.1,11445.95173992,-307.04826008000055,https://data.riksdagen.se/dokument/H501FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2017/18,2018,4,Rättsväsendet,SD,party_motion,45779,45771.23599999999,476.875,45932.51687199,153.51687199000298,https://data.riksdagen.se/dokument/H501FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2017/18,2018,5,Internationell samverkan,SD,party_motion,2010,2009.032,30.0,1893.01289182,-116.98710817999995,https://data.riksdagen.se/dokument/H501FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2017/18,2018,6,Försvar och samhällets krisberedskap,SD,party_motion,53840,53776.942,532.8,53428.516414899976,-411.48358510002436,https://data.riksdagen.se/dokument/H501FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2017/18,2018,7,Internationellt bistånd,SD,party_motion,43235,42985.208999999995,-237.0,42813.467477490005,-421.53252250999503,https://data.riksdagen.se/dokument/H501FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2017/18,2018,8,Migration,SD,party_motion,9951,15748.23,6540.063,19623.58243534,9672.582435339998,https://data.riksdagen.se/dokument/H501FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2017/18,2018,9,"Hälsovård, sjukvård och social omsorg",SD,party_motion,77699,77696.04099999998,2144.725,78418.31770028996,719.3177002899611,https://data.riksdagen.se/dokument/H501FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2017/18,2018,10,Ekonomisk trygghet vid sjukdom och,SD,party_motion,102617,102615.22899999999,61.7,99680.97099978001,-2936.029000219991,https://data.riksdagen.se/dokument/H501FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2017/18,2018,11,Ekonomisk trygghet vid ålderdom,SD,party_motion,34640,34635.668999999994,-0.8,34771.247300409996,131.24730040999566,https://data.riksdagen.se/dokument/H501FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2017/18,2018,12,Ekonomisk trygghet för familjer och barn,SD,party_motion,91365,94586.418,1283.9,95208.19587719999,3843.1958771999925,https://data.riksdagen.se/dokument/H501FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2017/18,2018,13,Jämställdhet och nyanlända invandrares etablering,SD,party_motion,10151,20420.889000000003,603.802,17292.599018349993,7141.599018349993,https://data.riksdagen.se/dokument/H501FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2017/18,2018,14,Arbetsmarknad och arbetsliv,SD,party_motion,63575,79263.16,2254.5,78785.54319716,15210.543197160005,https://data.riksdagen.se/dokument/H501FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2017/18,2018,15,Studiestöd,SD,party_motion,23778,24352.692,128.0,21118.27714027,-2659.722859730002,https://data.riksdagen.se/dokument/H501FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2017/18,2018,16,Utbildning och universitetsforskning,SD,party_motion,78434,77971.18500000006,144.5,76006.61923658004,-2427.380763419962,https://data.riksdagen.se/dokument/H501FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2017/18,2018,17,"Kultur, medier, trossamfund och fritid",SD,party_motion,15350,15879.751999999999,185.5,16008.102137319998,658.1021373199983,https://data.riksdagen.se/dokument/H501FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2017/18,2018,18,"Samhällsplanering, bostadsförsörjning och byggande samt",SD,party_motion,2602,6951.648,110.0,4615.60994808,2013.6099480800003,https://data.riksdagen.se/dokument/H501FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2017/18,2018,20,Allmän miljö- och naturvård,SD,party_motion,7333,10772.787999999999,55.0,10438.132786769998,3105.1327867699983,https://data.riksdagen.se/dokument/H501FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2017/18,2018,21,Energi,SD,party_motion,2683,3646.9320000000002,172.5,3562.6422637799997,879.6422637799997,https://data.riksdagen.se/dokument/H501FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2018/19,2019,1,Rikets styrelse,C,party_motion,14912,14926.365000000003,179.00900000000001,14968.306374150001,56.30637415000092,https://data.riksdagen.se/dokument/H601FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2018/19,2019,2,Samhällsekonomi och finansförvaltning,C,party_motion,17191,16986.246,-27.237000000000002,16596.300498970002,-594.6995010299979,https://data.riksdagen.se/dokument/H601FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2018/19,2019,3,"Skatt, tull och exekution",C,party_motion,11413,11522.533,-13.058,11520.27012141,107.27012140999977,https://data.riksdagen.se/dokument/H601FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2018/19,2019,4,Rättsväsendet,C,party_motion,47112,48378.244,1218.5,49378.65564774,2266.655647740001,https://data.riksdagen.se/dokument/H601FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2018/19,2019,5,Internationell samverkan,C,party_motion,2382,2362.2770000000005,-2.0,2337.27225558,-44.72774441999991,https://data.riksdagen.se/dokument/H601FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2018/19,2019,6,Försvar och samhällets krisberedskap,C,party_motion,56692,60007.545,212.5,60512.378503939995,3820.3785039399954,https://data.riksdagen.se/dokument/H601FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2018/19,2019,7,Internationellt bistånd,C,party_motion,44945,44945.14,-487.048,44240.27486012,-704.7251398799999,https://data.riksdagen.se/dokument/H601FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2018/19,2019,8,Migration,C,party_motion,12303,12112.43,306.0,11847.13420432,-455.8657956799998,https://data.riksdagen.se/dokument/H601FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2018/19,2019,9,"Hälsovård, sjukvård och social omsorg",C,party_motion,78422,81277.18500000001,268.0,79591.95013685999,1169.9501368599886,https://data.riksdagen.se/dokument/H601FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2018/19,2019,10,Ekonomisk trygghet vid sjukdom och funktionsnedsättning,C,party_motion,97073,97657.012,131.956,97872.05308010001,799.0530801000132,https://data.riksdagen.se/dokument/H601FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2018/19,2019,11,Ekonomisk trygghet vid ålderdom,C,party_motion,34050,34881.475999999995,18.966,34485.780044939995,435.7800449399947,https://data.riksdagen.se/dokument/H601FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2018/19,2019,12,Ekonomisk trygghet för familjer och barn,C,party_motion,97339,97332.20300000001,534.0,97315.35258508002,-23.647414919978473,https://data.riksdagen.se/dokument/H601FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2018/19,2019,13,Jämställdhet och nyanlända invandrares etablering,C,party_motion,18486,14259.953,466.4,13379.817336030002,-5106.1826639699975,https://data.riksdagen.se/dokument/H601FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2018/19,2019,14,Arbetsmarknad och arbetsliv,C,party_motion,74802,77647.30199999998,620.0,76970.74216427999,2168.742164279989,https://data.riksdagen.se/dokument/H601FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2018/19,2019,15,Studiestöd,C,party_motion,24603,24731.156,-21.0,22815.194271739998,-1787.805728260002,https://data.riksdagen.se/dokument/H601FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2018/19,2019,16,Utbildning och universitetsforskning,C,party_motion,80667,80851.826,-380.93399999999997,78531.59209518,-2135.407904819993,https://data.riksdagen.se/dokument/H601FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2018/19,2019,17,"Kultur, medier, trossamfund och fritid",C,party_motion,15995,15781.531000000003,71.50999999999999,15828.199309690002,-166.80069030999766,https://data.riksdagen.se/dokument/H601FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2018/19,2019,18,"Samhällsplanering, bostadsförsörjning och byggande samt konsumentpolitik",C,party_motion,3597,4742.123,-754.16,3052.26991616,-544.7300838400001,https://data.riksdagen.se/dokument/H601FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2018/19,2019,19,Regional tillväxt,C,party_motion,3497,3496.5249999999996,71.0,3316.1780653100004,-180.82193468999958,https://data.riksdagen.se/dokument/H601FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2018/19,2019,20,Allmän miljö- och naturvård,C,party_motion,12536,9737.248,1515.75,9446.43749185,-3089.56250815,https://data.riksdagen.se/dokument/H601FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2018/19,2019,21,Energi,C,party_motion,3595,3209.1059999999998,794.1,2273.7631063599997,-1321.2368936400003,https://data.riksdagen.se/dokument/H601FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2018/19,2019,22,Kommunikationer,C,party_motion,59457,58967.65499999999,224.0,58603.867596130025,-853.132403869975,https://data.riksdagen.se/dokument/H601FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2018/19,2019,23,"Areella näringar, landsbygd och livsmedel",C,party_motion,21832,20900.281000000003,1122.433,20783.531557629994,-1048.4684423700055,https://data.riksdagen.se/dokument/H601FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2018/19,2019,24,Näringsliv,C,party_motion,7267,7436.716999999999,-28.900000000000006,7303.6275475600005,36.627547560000494,https://data.riksdagen.se/dokument/H601FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2018/19,2019,1,Rikets styrelse,GOV,government,14902,14926.365000000003,179.00900000000001,14968.306374150001,66.30637415000092,https://data.riksdagen.se/dokument/H601FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2018/19,2019,2,Samhällsekonomi och finansförvaltning,GOV,government,17315,16986.246,-27.237000000000002,16596.300498970002,-718.6995010299979,https://data.riksdagen.se/dokument/H601FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2018/19,2019,3,"Skatt, tull och exekution",GOV,government,11403,11522.533,-13.058,11520.27012141,117.27012140999977,https://data.riksdagen.se/dokument/H601FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2018/19,2019,4,Rättsväsendet,GOV,government,46343,48378.244,1218.5,49378.65564774,3035.655647740001,https://data.riksdagen.se/dokument/H601FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2018/19,2019,5,Internationell samverkan,GOV,government,2362,2362.2770000000005,-2.0,2337.27225558,-24.727744419999908,https://data.riksdagen.se/dokument/H601FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2018/19,2019,6,Försvar och samhällets krisberedskap,GOV,government,56191,60007.545,212.5,60512.378503939995,4321.378503939995,https://data.riksdagen.se/dokument/H601FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2018/19,2019,7,Internationellt bistånd,GOV,government,44945,44945.14,-487.048,44240.27486012,-704.7251398799999,https://data.riksdagen.se/dokument/H601FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2018/19,2019,8,Migration,GOV,government,13573,12112.43,306.0,11847.13420432,-1725.8657956799998,https://data.riksdagen.se/dokument/H601FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2018/19,2019,9,"Hälsovård, sjukvård och social omsorg",GOV,government,78122,81277.18500000001,268.0,79591.95013685999,1469.9501368599886,https://data.riksdagen.se/dokument/H601FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2018/19,2019,10,Ekonomisk trygghet vid sjukdom och funktionsnedsättning,GOV,government,97657,97657.012,131.956,97872.05308010001,215.05308010001318,https://data.riksdagen.se/dokument/H601FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2018/19,2019,11,Ekonomisk trygghet vid ålderdom,GOV,government,34450,34881.475999999995,18.966,34485.780044939995,35.780044939994696,https://data.riksdagen.se/dokument/H601FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2018/19,2019,12,Ekonomisk trygghet för familjer och barn,GOV,government,97332,97332.20300000001,534.0,97315.35258508002,-16.647414919978473,https://data.riksdagen.se/dokument/H601FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2018/19,2019,13,Jämställdhet och nyanlända invandrares etablering,GOV,government,18486,14259.953,466.4,13379.817336030002,-5106.1826639699975,https://data.riksdagen.se/dokument/H601FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2018/19,2019,14,Arbetsmarknad och arbetsliv,GOV,government,76815,77647.30199999998,620.0,76970.74216427999,155.74216427998908,https://data.riksdagen.se/dokument/H601FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2018/19,2019,15,Studiestöd,GOV,government,25023,24731.156,-21.0,22815.194271739998,-2207.805728260002,https://data.riksdagen.se/dokument/H601FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2018/19,2019,16,Utbildning och universitetsforskning,GOV,government,81347,80851.826,-380.93399999999997,78531.59209518,-2815.407904819993,https://data.riksdagen.se/dokument/H601FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2018/19,2019,17,"Kultur, medier, trossamfund och fritid",GOV,government,15995,15781.531000000003,71.50999999999999,15828.199309690002,-166.80069030999766,https://data.riksdagen.se/dokument/H601FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2018/19,2019,18,"Samhällsplanering, bostadsförsörjning och byggande samt konsumentpolitik",GOV,government,6972,4742.123,-754.16,3052.26991616,-3919.73008384,https://data.riksdagen.se/dokument/H601FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2018/19,2019,19,Regional tillväxt,GOV,government,3497,3496.5249999999996,71.0,3316.1780653100004,-180.82193468999958,https://data.riksdagen.se/dokument/H601FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2018/19,2019,20,Allmän miljö- och naturvård,GOV,government,11836,9737.248,1515.75,9446.43749185,-2389.56250815,https://data.riksdagen.se/dokument/H601FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2018/19,2019,21,Energi,GOV,government,3595,3209.1059999999998,794.1,2273.7631063599997,-1321.2368936400003,https://data.riksdagen.se/dokument/H601FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2018/19,2019,22,Kommunikationer,GOV,government,59457,58967.65499999999,224.0,58603.867596130025,-853.132403869975,https://data.riksdagen.se/dokument/H601FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2018/19,2019,23,"Areella näringar, landsbygd och livsmedel",GOV,government,19787,20900.281000000003,1122.433,20783.531557629994,996.5315576299945,https://data.riksdagen.se/dokument/H601FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2018/19,2019,24,Näringsliv,GOV,government,7267,7436.716999999999,-28.900000000000006,7303.6275475600005,36.627547560000494,https://data.riksdagen.se/dokument/H601FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2018/19,2019,1,Rikets styrelse,KD,party_motion,14831,14926.365000000003,179.00900000000001,14968.306374150001,137.30637415000092,https://data.riksdagen.se/dokument/H601FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2018/19,2019,2,Samhällsekonomi och finansförvaltning,KD,party_motion,17182,16986.246,-27.237000000000002,16596.300498970002,-585.6995010299979,https://data.riksdagen.se/dokument/H601FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2018/19,2019,3,"Skatt, tull och exekution",KD,party_motion,11563,11522.533,-13.058,11520.27012141,-42.729878590000226,https://data.riksdagen.se/dokument/H601FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2018/19,2019,4,Rättsväsendet,KD,party_motion,48443,48378.244,1218.5,49378.65564774,935.6556477400009,https://data.riksdagen.se/dokument/H601FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2018/19,2019,5,Internationell samverkan,KD,party_motion,2362,2362.2770000000005,-2.0,2337.27225558,-24.727744419999908,https://data.riksdagen.se/dokument/H601FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2018/19,2019,6,Försvar och samhällets krisberedskap,KD,party_motion,59675,60007.545,212.5,60512.378503939995,837.3785039399954,https://data.riksdagen.se/dokument/H601FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2018/19,2019,7,Internationellt bistånd,KD,party_motion,44954,44945.14,-487.048,44240.27486012,-713.7251398799999,https://data.riksdagen.se/dokument/H601FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2018/19,2019,8,Migration,KD,party_motion,12643,12112.43,306.0,11847.13420432,-795.8657956799998,https://data.riksdagen.se/dokument/H601FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2018/19,2019,9,"Hälsovård, sjukvård och social omsorg",KD,party_motion,87998,81277.18500000001,268.0,79591.95013685999,-8406.049863140011,https://data.riksdagen.se/dokument/H601FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2018/19,2019,10,Ekonomisk trygghet vid sjukdom och funktionsnedsättning,KD,party_motion,96863,97657.012,131.956,97872.05308010001,1009.0530801000132,https://data.riksdagen.se/dokument/H601FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2018/19,2019,11,Ekonomisk trygghet vid ålderdom,KD,party_motion,36591,34881.475999999995,18.966,34485.780044939995,-2105.2199550600053,https://data.riksdagen.se/dokument/H601FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2018/19,2019,12,Ekonomisk trygghet för familjer och barn,KD,party_motion,100210,97332.20300000001,534.0,97315.35258508002,-2894.6474149199785,https://data.riksdagen.se/dokument/H601FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2018/19,2019,13,Jämställdhet och nyanlända invandrares etablering,KD,party_motion,17309,14259.953,466.4,13379.817336030002,-3929.1826639699975,https://data.riksdagen.se/dokument/H601FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2018/19,2019,14,Arbetsmarknad och arbetsliv,KD,party_motion,69184,77647.30199999998,620.0,76970.74216427999,7786.742164279989,https://data.riksdagen.se/dokument/H601FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2018/19,2019,15,Studiestöd,KD,party_motion,21606,24731.156,-21.0,22815.194271739998,1209.194271739998,https://data.riksdagen.se/dokument/H601FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2018/19,2019,16,Utbildning och universitetsforskning,KD,party_motion,83090,80851.826,-380.93399999999997,78531.59209518,-4558.407904819993,https://data.riksdagen.se/dokument/H601FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2018/19,2019,17,"Kultur, medier, trossamfund och fritid",KD,party_motion,15123,15781.531000000003,71.50999999999999,15828.199309690002,705.1993096900023,https://data.riksdagen.se/dokument/H601FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2018/19,2019,18,"Samhällsplanering, bostadsförsörjning och byggande samt konsumentpolitik",KD,party_motion,4584,4742.123,-754.16,3052.26991616,-1531.7300838400001,https://data.riksdagen.se/dokument/H601FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2018/19,2019,19,Regional tillväxt,KD,party_motion,3497,3496.5249999999996,71.0,3316.1780653100004,-180.82193468999958,https://data.riksdagen.se/dokument/H601FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2018/19,2019,20,Allmän miljö- och naturvård,KD,party_motion,8906,9737.248,1515.75,9446.43749185,540.4374918499998,https://data.riksdagen.se/dokument/H601FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2018/19,2019,21,Energi,KD,party_motion,3405,3209.1059999999998,794.1,2273.7631063599997,-1131.2368936400003,https://data.riksdagen.se/dokument/H601FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2018/19,2019,22,Kommunikationer,KD,party_motion,59298,58967.65499999999,224.0,58603.867596130025,-694.132403869975,https://data.riksdagen.se/dokument/H601FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2018/19,2019,23,"Areella näringar, landsbygd och livsmedel",KD,party_motion,20220,20900.281000000003,1122.433,20783.531557629994,563.5315576299945,https://data.riksdagen.se/dokument/H601FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2018/19,2019,24,Näringsliv,KD,party_motion,6474,7436.716999999999,-28.900000000000006,7303.6275475600005,829.6275475600005,https://data.riksdagen.se/dokument/H601FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2018/19,2019,1,Rikets styrelse,L,party_motion,14780,14926.365000000003,179.00900000000001,14968.306374150001,188.30637415000092,https://data.riksdagen.se/dokument/H601FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2018/19,2019,2,Samhällsekonomi och finansförvaltning,L,party_motion,17141,16986.246,-27.237000000000002,16596.300498970002,-544.6995010299979,https://data.riksdagen.se/dokument/H601FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2018/19,2019,3,"Skatt, tull och exekution",L,party_motion,11525,11522.533,-13.058,11520.27012141,-4.729878590000226,https://data.riksdagen.se/dokument/H601FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2018/19,2019,4,Rättsväsendet,L,party_motion,48243,48378.244,1218.5,49378.65564774,1135.6556477400009,https://data.riksdagen.se/dokument/H601FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2018/19,2019,5,Internationell samverkan,L,party_motion,2317,2362.2770000000005,-2.0,2337.27225558,20.272255580000092,https://data.riksdagen.se/dokument/H601FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2018/19,2019,6,Försvar och samhällets krisberedskap,L,party_motion,57296,60007.545,212.5,60512.378503939995,3216.3785039399954,https://data.riksdagen.se/dokument/H601FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2018/19,2019,7,Internationellt bistånd,L,party_motion,44945,44945.14,-487.048,44240.27486012,-704.7251398799999,https://data.riksdagen.se/dokument/H601FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2018/19,2019,8,Migration,L,party_motion,13460,12112.43,306.0,11847.13420432,-1612.8657956799998,https://data.riksdagen.se/dokument/H601FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2018/19,2019,9,"Hälsovård, sjukvård och social omsorg",L,party_motion,82111,81277.18500000001,268.0,79591.95013685999,-2519.0498631400114,https://data.riksdagen.se/dokument/H601FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2018/19,2019,10,Ekonomisk trygghet vid sjukdom och funktionsnedsättning,L,party_motion,91738,97657.012,131.956,97872.05308010001,6134.053080100013,https://data.riksdagen.se/dokument/H601FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2018/19,2019,11,Ekonomisk trygghet vid ålderdom,L,party_motion,34349,34881.475999999995,18.966,34485.780044939995,136.7800449399947,https://data.riksdagen.se/dokument/H601FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2018/19,2019,12,Ekonomisk trygghet för familjer och barn,L,party_motion,97363,97332.20300000001,534.0,97315.35258508002,-47.64741491997847,https://data.riksdagen.se/dokument/H601FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2018/19,2019,13,Jämställdhet och nyanlända invandrares etablering,L,party_motion,18229,14259.953,466.4,13379.817336030002,-4849.1826639699975,https://data.riksdagen.se/dokument/H601FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2018/19,2019,14,Arbetsmarknad och arbetsliv,L,party_motion,67613,77647.30199999998,620.0,76970.74216427999,9357.742164279989,https://data.riksdagen.se/dokument/H601FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2018/19,2019,15,Studiestöd,L,party_motion,24247,24731.156,-21.0,22815.194271739998,-1431.805728260002,https://data.riksdagen.se/dokument/H601FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2018/19,2019,16,Utbildning och universitetsforskning,L,party_motion,84195,80851.826,-380.93399999999997,78531.59209518,-5663.407904819993,https://data.riksdagen.se/dokument/H601FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2018/19,2019,17,"Kultur, medier, trossamfund och fritid",L,party_motion,16382,15781.531000000003,71.50999999999999,15828.199309690002,-553.8006903099977,https://data.riksdagen.se/dokument/H601FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2018/19,2019,18,"Samhällsplanering, bostadsförsörjning och byggande samt konsumentpolitik",L,party_motion,3626,4742.123,-754.16,3052.26991616,-573.7300838400001,https://data.riksdagen.se/dokument/H601FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2018/19,2019,19,Regional tillväxt,L,party_motion,3422,3496.5249999999996,71.0,3316.1780653100004,-105.82193468999958,https://data.riksdagen.se/dokument/H601FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2018/19,2019,20,Allmän miljö- och naturvård,L,party_motion,9803,9737.248,1515.75,9446.43749185,-356.5625081500002,https://data.riksdagen.se/dokument/H601FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2018/19,2019,21,Energi,L,party_motion,2616,3209.1059999999998,794.1,2273.7631063599997,-342.2368936400003,https://data.riksdagen.se/dokument/H601FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
2018/19,2019,22,Kommunikationer,L,party_motion,58698,58967.65499999999,224.0,58603.867596130025,-94.13240386997495,https://data.riksdagen.se/dokument/H601FiU1.html,https://www.statskontoret.se/analys-och-statistik/oppna-data/arsutfall/
