session,session_year,party,topic_id,topic_label,segments,words,word_share_pct
2025/26,2025,C,-1,Ej grupperade,114,8176,71.0833
2025/26,2025,C,7,eu / utsläppen / utsläpp,10,715,6.2163
2025/26,2025,C,24,partier / ansvar / folket,7,411,3.5733
2025/26,2025,C,25,jobb / arbetslösheten / arbetsmarknaden,5,401,3.4864
2025/26,2025,C,14,vården / vård / sjukvården,4,349,3.0343
2025/26,2025,C,9,kärnkraft / kärnkraften / el,4,297,2.5822
2025/26,2025,C,21,jobb / arbetslösheten / arbetsmarknaden,3,250,2.1735
2025/26,2025,C,13,skolan / skola / elever,2,170,1.478
2025/26,2025,C,1,polisen / poliser / brott,2,166,1.4432
2025/26,2025,C,22,ryssland / ukraina / ryska,3,155,1.3476
2025/26,2025,C,12,skolan / lärare / eleverna,2,111,0.965
2025/26,2025,C,3,flyktingar / migrationspolitik / invandring,1,86,0.7477
2025/26,2025,C,16,partier / politiska / valet,3,84,0.7303
2025/26,2025,C,23,nato / försvaret / militära,1,81,0.7042
2025/26,2025,C,8,skatteväxling / gröna / grön skatteväxling,1,41,0.3565
2025/26,2025,C,10,barn / föräldrar / barnen,1,9,0.0782
2025/26,2025,KD,-1,Ej grupperade,81,5704,58.1625
2025/26,2025,KD,14,vården / vård / sjukvården,20,1459,14.8771
2025/26,2025,KD,0,kvinnor / män / kvinnors,11,819,8.3512
2025/26,2025,KD,18,eu / europa / europeiska,6,463,4.7211
2025/26,2025,KD,24,partier / ansvar / folket,6,413,4.2113
2025/26,2025,KD,9,kärnkraft / kärnkraften / el,2,175,1.7844
2025/26,2025,KD,1,polisen / poliser / brott,2,138,1.4072
2025/26,2025,KD,3,flyktingar / migrationspolitik / invandring,2,133,1.3562
2025/26,2025,KD,25,jobb / arbetslösheten / arbetsmarknaden,1,94,0.9585
2025/26,2025,KD,2,bostäder / marknadshyror / hyresrätter,1,86,0.8769
2025/26,2025,KD,8,skatteväxling / gröna / grön skatteväxling,1,86,0.8769
2025/26,2025,KD,7,eu / utsläppen / utsläpp,1,83,0.8463
2025/26,2025,KD,10,barn / föräldrar / barnen,1,78,0.7954
2025/26,2025,KD,19,fn / afghanistan / usa,1,76,0.775
2025/26,2025,L,-1,Ej grupperade,72,4230,63.7432
2025/26,2025,L,24,partier / ansvar / folket,9,622,9.3731
2025/26,2025,L,3,flyktingar / migrationspolitik / invandring,4,320,4.8222
2025/26,2025,L,13,skolan / skola / elever,3,263,3.9632
2025/26,2025,L,11,euron / valuta / europa,3,226,3.4057
2025/26,2025,L,22,ryssland / ukraina / ryska,3,170,2.5618
